Xid, State, StartTime, EndTime, TransactionTime, ExecuteTime, CallRMTime, CommunicationTime, ReadTime, WriteTime, DBTime
30, 1, 1636486400213, 1636486400558, 345, 4, 0, 341, 2, 0, 2
31, 1, 1636486400817, 1636486401166, 349, 4, 0, 345, 3, 0, 3
32, 1, 1636486401425, 1636486401774, 349, 4, 0, 345, 1, 0, 1
33, 1, 1636486402033, 1636486402377, 344, 1, 0, 343, 0, 0, 0
34, 1, 1636486402633, 1636486402977, 344, 3, 0, 341, 2, 0, 2
35, 1, 1636486403237, 1636486403586, 349, 4, 0, 345, 1, 0, 1
36, 1, 1636486403845, 1636486404190, 345, 4, 0, 341, 0, 1, 1
37, 1, 1636486404449, 1636486404793, 344, 3, 0, 341, 2, 0, 2
38, 1, 1636486405053, 1636486405397, 344, 3, 0, 341, 2, 1, 3
39, 1, 1636486405657, 1636486406002, 345, 4, 0, 341, 2, 0, 2
40, 1, 1636486406261, 1636486406610, 349, 3, 0, 346, 2, 0, 2
41, 1, 1636486406869, 1636486407213, 344, 3, 0, 341, 3, 0, 3
42, 1, 1636486407469, 1636486407814, 345, 4, 0, 341, 2, 0, 2
43, 1, 1636486408073, 1636486408418, 345, 4, 0, 341, 1, 0, 1
44, 1, 1636486408677, 1636486409022, 345, 3, 0, 342, 1, 1, 2
45, 1, 1636486409277, 1636486409626, 349, 4, 0, 345, 1, 0, 1
46, 1, 1636486409881, 1636486410225, 344, 3, 0, 341, 3, 0, 3
47, 1, 1636486410485, 1636486410833, 348, 1, 0, 347, 1, 0, 1
48, 1, 1636486411093, 1636486411437, 344, 0, 0, 344, 0, 0, 0
49, 1, 1636486411693, 1636486412038, 345, 3, 0, 342, 1, 0, 1
50, 1, 1636486412297, 1636486412641, 344, 1, 0, 343, 0, 0, 0
51, 1, 1636486412901, 1636486413249, 348, 3, 0, 345, 0, 0, 0
52, 1, 1636486413505, 1636486413850, 345, 4, 0, 341, 2, 1, 3
53, 1, 1636486414105, 1636486414449, 344, 2, 0, 342, 0, 1, 1
54, 1, 1636486414709, 1636486415054, 345, 3, 0, 342, 0, 0, 0
55, 1, 1636486415305, 1636486415649, 344, 2, 0, 342, 2, 0, 2
56, 1, 1636486415909, 1636486416258, 349, 4, 0, 345, 1, 0, 1
57, 1, 1636486416513, 1636486416857, 344, 3, 0, 341, 1, 0, 1
58, 1, 1636486417117, 1636486417462, 345, 4, 0, 341, 1, 0, 1
59, 1, 1636486417725, 1636486418069, 344, 3, 0, 341, 1, 0, 1
60, 1, 1636486418329, 1636486418674, 345, 3, 0, 342, 1, 1, 2
61, 1, 1636486418933, 1636486419278, 345, 4, 0, 341, 1, 1, 2
62, 1, 1636486419529, 1636486419877, 348, 2, 0, 346, 1, 0, 1
63, 1, 1636486420133, 1636486420477, 344, 3, 0, 341, 0, 0, 0
64, 1, 1636486420733, 1636486421078, 345, 4, 0, 341, 0, 1, 1
65, 1, 1636486421337, 1636486421682, 345, 3, 0, 342, 1, 0, 1
66, 1, 1636486421941, 1636486422286, 345, 4, 0, 341, 1, 1, 2
67, 1, 1636486422545, 1636486422890, 345, 2, 0, 343, 1, 0, 1
68, 1, 1636486423141, 1636486423486, 345, 4, 0, 341, 0, 0, 0
69, 1, 1636486423737, 1636486424082, 345, 3, 0, 342, 1, 0, 1
70, 1, 1636486424337, 1636486424682, 345, 3, 0, 342, 1, 0, 1
71, 1, 1636486424941, 1636486425286, 345, 4, 0, 341, 1, 1, 2
72, 1, 1636486425541, 1636486425885, 344, 0, 0, 344, 0, 0, 0
73, 1, 1636486426141, 1636486426485, 344, 2, 0, 342, 1, 0, 1
74, 1, 1636486426741, 1636486427085, 344, 2, 0, 342, 0, 0, 0
75, 1, 1636486427337, 1636486427681, 344, 2, 0, 342, 0, 0, 0
76, 1, 1636486427941, 1636486428285, 344, 2, 0, 342, 0, 0, 0
77, 1, 1636486428537, 1636486428882, 345, 3, 0, 342, 1, 0, 1
78, 1, 1636486429137, 1636486429482, 345, 3, 0, 342, 2, 0, 2
79, 1, 1636486429737, 1636486430081, 344, 2, 0, 342, 1, 0, 1
80, 1, 1636486430337, 1636486430681, 344, 2, 0, 342, 1, 1, 2
81, 1, 1636486430937, 1636486431281, 344, 1, 0, 343, 0, 0, 0
82, 1, 1636486431533, 1636486431882, 349, 2, 0, 347, 1, 0, 1
83, 1, 1636486432133, 1636486432478, 345, 3, 0, 342, 2, 0, 2
84, 1, 1636486432729, 1636486433074, 345, 4, 0, 341, 1, 0, 1
85, 1, 1636486433329, 1636486433673, 344, 1, 0, 343, 0, 0, 0
86, 1, 1636486433929, 1636486434278, 349, 4, 0, 345, 3, 0, 3
87, 1, 1636486434529, 1636486434873, 344, 1, 0, 343, 0, 0, 0
88, 1, 1636486435125, 1636486435469, 344, 3, 0, 341, 1, 0, 1
89, 1, 1636486435725, 1636486436070, 345, 4, 0, 341, 2, 0, 2
90, 1, 1636486436325, 1636486436669, 344, 1, 0, 343, 0, 1, 1
91, 1, 1636486436925, 1636486437269, 344, 0, 0, 344, 0, 0, 0
92, 1, 1636486437521, 1636486437865, 344, 0, 0, 344, 0, 0, 0
93, 1, 1636486438117, 1636486438462, 345, 2, 0, 343, 0, 0, 0
94, 1, 1636486438717, 1636486439061, 344, 2, 0, 342, 1, 0, 1
95, 1, 1636486439317, 1636486439665, 348, 2, 0, 346, 1, 0, 1
96, 1, 1636486439917, 1636486440261, 344, 3, 0, 341, 1, 1, 2
97, 1, 1636486440517, 1636486440861, 344, 2, 0, 342, 0, 0, 0
98, 1, 1636486441113, 1636486441457, 344, 0, 0, 344, 0, 0, 0
99, 1, 1636486441709, 1636486442054, 345, 2, 0, 343, 0, 0, 0
100, 1, 1636486442309, 1636486442653, 344, 0, 0, 344, 0, 0, 0
301, 1, 1636486624017, 1636486624609, 592, 29, 0, 563, 0, 1, 1
302, 1, 1636486624957, 1636486625430, 473, 1, 0, 472, 0, 0, 0
303, 1, 1636486625769, 1636486626241, 472, 0, 0, 472, 0, 0, 0
304, 1, 1636486626585, 1636486627058, 473, 1, 0, 472, 0, 0, 0
305, 1, 1636486627401, 1636486627878, 477, 1, 0, 476, 0, 1, 1
306, 1, 1636486628217, 1636486628690, 473, 1, 0, 472, 0, 0, 0
307, 1, 1636486629033, 1636486629505, 472, 1, 0, 471, 0, 1, 1
308, 1, 1636486629849, 1636486630322, 473, 2, 0, 471, 0, 1, 1
309, 1, 1636486630661, 1636486631133, 472, 0, 0, 472, 0, 0, 0
310, 1, 1636486631477, 1636486631949, 472, 1, 0, 471, 0, 1, 1
311, 1, 1636486632293, 1636486632766, 473, 1, 0, 472, 0, 0, 0
312, 1, 1636486633113, 1636486633585, 472, 1, 0, 471, 0, 0, 0
313, 1, 1636486633929, 1636486634401, 472, 0, 0, 472, 0, 0, 0
314, 1, 1636486634741, 1636486635214, 473, 1, 0, 472, 0, 0, 0
315, 1, 1636486635553, 1636486636025, 472, 0, 0, 472, 0, 0, 0
316, 1, 1636486636369, 1636486636845, 476, 1, 0, 475, 0, 0, 0
317, 1, 1636486637149, 1636486637493, 344, 0, 0, 344, 0, 0, 0
318, 1, 1636486637797, 1636486638137, 340, 0, 0, 340, 0, 0, 0
319, 1, 1636486638441, 1636486638781, 340, 1, 0, 339, 0, 1, 1
320, 1, 1636486639081, 1636486639421, 340, 1, 0, 339, 0, 0, 0
321, 1, 1636486639721, 1636486640061, 340, 0, 0, 340, 0, 0, 0
322, 1, 1636486640361, 1636486640701, 340, 1, 0, 339, 1, 0, 1
323, 1, 1636486641001, 1636486641341, 340, 0, 0, 340, 0, 0, 0
324, 1, 1636486641641, 1636486641982, 341, 2, 0, 339, 0, 1, 1
325, 1, 1636486642281, 1636486642621, 340, 0, 0, 340, 0, 0, 0
326, 1, 1636486642921, 1636486643261, 340, 0, 0, 340, 0, 0, 0
327, 1, 1636486643565, 1636486643905, 340, 1, 0, 339, 1, 0, 1
328, 1, 1636486644209, 1636486644550, 341, 2, 0, 339, 0, 0, 0
329, 1, 1636486644849, 1636486645193, 344, 1, 0, 343, 0, 0, 0
330, 1, 1636486645493, 1636486645833, 340, 1, 0, 339, 0, 1, 1
331, 1, 1636486646133, 1636486646474, 341, 2, 0, 339, 0, 1, 1
332, 1, 1636486646773, 1636486647114, 341, 2, 0, 339, 0, 1, 1
333, 1, 1636486647421, 1636486647773, 352, 1, 0, 351, 0, 1, 1
334, 1, 1636486648073, 1636486648413, 340, 0, 0, 340, 0, 0, 0
335, 1, 1636486648713, 1636486649058, 345, 2, 0, 343, 0, 1, 1
336, 1, 1636486649361, 1636486649701, 340, 1, 0, 339, 0, 1, 1
337, 1, 1636486650001, 1636486650346, 345, 2, 0, 343, 1, 0, 1
338, 1, 1636486650649, 1636486650993, 344, 1, 0, 343, 0, 0, 0
339, 1, 1636486651293, 1636486651633, 340, 1, 0, 339, 0, 1, 1
340, 1, 1636486651933, 1636486652273, 340, 1, 0, 339, 0, 1, 1
341, 1, 1636486652573, 1636486652913, 340, 1, 0, 339, 0, 0, 0
342, 1, 1636486653213, 1636486653553, 340, 0, 0, 340, 0, 0, 0
343, 1, 1636486653853, 1636486654198, 345, 1, 0, 344, 0, 0, 0
344, 1, 1636486654501, 1636486654845, 344, 1, 0, 343, 1, 0, 1
345, 1, 1636486655145, 1636486655489, 344, 1, 0, 343, 0, 1, 1
346, 1, 1636486655793, 1636486656134, 341, 2, 0, 339, 0, 0, 0
347, 1, 1636486656433, 1636486656773, 340, 1, 0, 339, 0, 0, 0
348, 1, 1636486657073, 1636486657413, 340, 1, 0, 339, 0, 1, 1
349, 1, 1636486657717, 1636486658058, 341, 2, 0, 339, 0, 1, 1
350, 1, 1636486658361, 1636486658705, 344, 1, 0, 343, 0, 1, 1
351, 1, 1636486659005, 1636486659345, 340, 1, 0, 339, 0, 0, 0
352, 1, 1636486659645, 1636486659985, 340, 1, 0, 339, 0, 1, 1
353, 1, 1636486660297, 1636486660638, 341, 2, 0, 339, 0, 1, 1
354, 1, 1636486660941, 1636486661285, 344, 1, 0, 343, 0, 1, 1
355, 1, 1636486661589, 1636486661929, 340, 1, 0, 339, 0, 1, 1
356, 1, 1636486662229, 1636486662569, 340, 0, 0, 340, 0, 0, 0
357, 1, 1636486662869, 1636486663209, 340, 0, 0, 340, 0, 0, 0
358, 1, 1636486663517, 1636486663861, 344, 1, 0, 343, 0, 0, 0
359, 1, 1636486664161, 1636486664501, 340, 0, 0, 340, 0, 0, 0
360, 1, 1636486664801, 1636486665141, 340, 0, 0, 340, 0, 0, 0
361, 1, 1636486665445, 1636486665786, 341, 2, 0, 339, 0, 1, 1
362, 1, 1636486666089, 1636486666430, 341, 2, 0, 339, 1, 0, 1
363, 1, 1636486666725, 1636486667065, 340, 1, 0, 339, 0, 1, 1
364, 1, 1636486667365, 1636486667713, 348, 1, 0, 347, 1, 0, 1
365, 1, 1636486668013, 1636486668353, 340, 0, 0, 340, 0, 0, 0
366, 1, 1636486668657, 1636486668997, 340, 1, 0, 339, 0, 0, 0
367, 1, 1636486669297, 1636486669637, 340, 1, 0, 339, 0, 0, 0
368, 1, 1636486669941, 1636486670281, 340, 1, 0, 339, 0, 1, 1
369, 1, 1636486670581, 1636486670922, 341, 2, 0, 339, 0, 1, 1
370, 1, 1636486671221, 1636486671561, 340, 1, 0, 339, 0, 0, 0
371, 1, 1636486671861, 1636486672201, 340, 1, 0, 339, 0, 0, 0
372, 1, 1636486672501, 1636486672841, 340, 0, 0, 340, 0, 0, 0
373, 1, 1636486673141, 1636486673481, 340, 1, 0, 339, 0, 1, 1
374, 1, 1636486673785, 1636486674125, 340, 1, 0, 339, 0, 0, 0
375, 1, 1636486674425, 1636486674765, 340, 0, 0, 340, 0, 0, 0
376, 1, 1636486675061, 1636486675402, 341, 2, 0, 339, 0, 0, 0
377, 1, 1636486675701, 1636486676041, 340, 1, 0, 339, 0, 0, 0
378, 1, 1636486676341, 1636486676681, 340, 1, 0, 339, 0, 0, 0
379, 1, 1636486676985, 1636486677326, 341, 1, 0, 340, 0, 0, 0
380, 1, 1636486677629, 1636486677970, 341, 2, 0, 339, 0, 1, 1
381, 1, 1636486678269, 1636486678609, 340, 0, 0, 340, 0, 0, 0
382, 1, 1636486678913, 1636486679253, 340, 1, 0, 339, 0, 1, 1
383, 1, 1636486679553, 1636486679894, 341, 1, 0, 340, 0, 0, 0
384, 1, 1636486680197, 1636486680538, 341, 2, 0, 339, 1, 0, 1
385, 1, 1636486680841, 1636486681185, 344, 1, 0, 343, 0, 1, 1
386, 1, 1636486681489, 1636486681833, 344, 1, 0, 343, 0, 0, 0
387, 1, 1636486682137, 1636486682478, 341, 2, 0, 339, 0, 1, 1
388, 1, 1636486682781, 1636486683121, 340, 0, 0, 340, 0, 0, 0
389, 1, 1636486683421, 1636486683761, 340, 1, 0, 339, 0, 0, 0
390, 1, 1636486684061, 1636486684406, 345, 2, 0, 343, 0, 1, 1
391, 1, 1636486684713, 1636486685061, 348, 0, 0, 348, 0, 0, 0
392, 1, 1636486685361, 1636486685701, 340, 0, 0, 340, 0, 0, 0
393, 1, 1636486686001, 1636486686341, 340, 0, 0, 340, 0, 0, 0
394, 1, 1636486686649, 1636486686989, 340, 0, 0, 340, 0, 0, 0
395, 1, 1636486687289, 1636486687629, 340, 0, 0, 340, 0, 0, 0
396, 1, 1636486687929, 1636486688269, 340, 0, 0, 340, 0, 0, 0
397, 1, 1636486688569, 1636486688910, 341, 1, 0, 340, 0, 0, 0
398, 1, 1636486689209, 1636486689550, 341, 2, 0, 339, 0, 0, 0
399, 1, 1636486689849, 1636486690189, 340, 1, 0, 339, 0, 1, 1
400, 1, 1636486690489, 1636486690829, 340, 1, 0, 339, 0, 1, 1
